id,name,year,release_date,director,creator,actors,full_cast,language,country,duration,rating_value,rating_count,review_count,genre,filming_locations,description
tt2390361,Enough Said,2013,11 October 2013 (USA),Nicole Holofcener,Nicole Holofcener,"Julia Louis-Dreyfus,James Gandolfini,Catherine Keener","Julia Louis-Dreyfus,Lennie Loftin,Jessica St. Clair,Christopher Nicholas Smith,Tracey Fairaway,Toni Collette,Ben Falcone,Michaela Watkins,Catherine Keener,Phillip Brock,James Gandolfini,Tavi Gevinson,Nick Williams,Ivy Strohmaier,Natasha Sky Lipson",English,USA,93 min,7.1,"45,679","142 user,226 critic","Comedy,Drama,Romance","Los Angeles - Westside, California, USA",A divorced woman who decides to pursue the man she's interested in learns he's her new friend's ex-husband.
tt0436689,The Puffy Chair,2005,27 April 2007 (UK),"Jay Duplass,Mark Duplass","Mark Duplass,Jay Duplass","Mark Duplass,Katie Aselton,Rhett Wilkins","Mark Duplass,Katie Aselton,Rhett Wilkins,Julie Fischer,Larry Duplass,Bari Hyman,Gerald Finnegan,Henry Barendse,Cindy Duplass,David Parsons,Jose Manuel Alvarado,Daniel Gonzalez,Ora Aselton,Bill Leighton,Jim Whalen",English,USA,85 min,6.6,"3,711","69 user,50 critic","Comedy,Drama,Romance",,Josh Sagers drives cross-country on a mission to deliver his father's birthday gift - a giant purple LazyBoy.
tt1872194,The Judge,2014,10 October 2014 (USA),David Dobkin,"Nick Schenk,Bill Dubuque","Robert Downey Jr.,Robert Duvall,Vera Farmiga","Robert Downey Jr.,Robert Duvall,Vera Farmiga,Billy Bob Thornton,Vincent D'Onofrio,Jeremy Strong,Dax Shepard,Leighton Meester,Ken Howard,Emma Tremblay,Balthazar Getty,David Krumholtz,Grace Zabriskie,Denis O'Hare,Sarah Lancaster",English,USA,141 min,7.4,"117,248","260 user,266 critic","Crime,Drama","Boston, Massachusetts, USA","Big-city lawyer Hank Palmer returns to his childhood home where his father, the town's judge, is suspected of murder. Hank sets out to discover the truth and, along the way, reconnects with his estranged family."
tt2064968,The Longest Week,2014,5 September 2014 (USA),Peter Glanz,"Peter Glanz,Peter Glanz","Jason Bateman,Olivia Wilde,Billy Crudup","Jason Bateman,Tony Roberts,Laura Clery,William Abadie,Stephen Temperly,Alexandra Neil,Seamus Davey-Fitzpatrick,Barry Primus,Olivia Wilde,Billy Crudup,Jayce Bartok,Danny Deferrari,Auden Thornton,Steve Witting,Maureen Mueller",English,USA,86 min,5.4,"6,956","27 user,27 critic","Comedy,Drama","New York City, New York, USA","Affluent and aimless, Conrad Valmont lives a life of leisure in his parent's prestigious Manhattan Hotel. In the span of one week, he finds himself evicted, disinherited, and... in love."
tt2170593,St. Vincent,2014,24 October 2014 (USA),Theodore Melfi,Theodore Melfi,"Bill Murray,Melissa McCarthy,Naomi Watts","Bill Murray,Melissa McCarthy,Naomi Watts,Chris O'Dowd,Terrence Howard,Jaeden Lieberher,Kimberly Quinn,Lenny Venito,Nate Corddry,Dario Barosso,Donna Mitchell,Ann Dowd,Scott Adsit,Reg E. Cathey,Deirdre O'Connell","English,Spanish",USA,102 min,7.3,"59,995","166 user,258 critic","Comedy,Drama","New York City, New York, USA","A young boy whose parents have just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic war veteran who lives next door."
tt1450321,Filth,2013,24 April 2014 (USA),Jon S. Baird,"Jon S. Baird,Irvine Welsh","James McAvoy,Jamie Bell,Eddie Marsan","James McAvoy,Jamie Bell,Eddie Marsan,Imogen Poots,Brian McCardie,Emun Elliott,Gary Lewis,John Sessions,Shauna Macdonald,Jim Broadbent,Joanne Froggatt,Kate Dickie,Martin Compston,Iain De Caestecker,Shirley Henderson",English,"UK,Germany,Sweden,Belgium,USA",97 min,7.1,"63,586","119 user,248 critic","Comedy,Crime,Drama","Edinburgh, Scotland, UK","A corrupt, junkie cop with Borderline Personality Disorder attempts to manipulate his way through a promotion in order to win back his wife and daughter while also fighting his own borderline-fueled inner demons."
tt0811106,The Ten,2007,21 August 2008 (Russia),David Wain,"Ken Marino,David Wain","Paul Rudd,Jessica Alba,Winona Ryder","Paul Rudd,Adam Brody,Jon Hamm,Winona Ryder,Ken Marino,Todd Holoubek,Mather Zickel,Ali Marsh,Raisy Pereyra,Edmund Genest,Ron Silver,Heidi Neurauter,Michael Paul,Jason Antoon,Andrea Rosen","English,Spanish",USA,96 min,5.1,"15,049","115 user,65 critic",Comedy,Mexico,"Ten stories, each inspired by one of the ten commandments."
tt1637706,Our Idiot Brother,2011,26 August 2011 (USA),Jesse Peretz,"Jesse Peretz,Evgenia Peretz","Paul Rudd,Elizabeth Banks,Zooey Deschanel","Paul Rudd,Nick Sullivan,Francesca Papalia,Bob Stephenson,Elizabeth Banks,Peter Hermann,Adam Scott,Kelly Briter,Rashida Jones,Zooey Deschanel,Emily Mortimer,Steve Coogan,Kathryn Hahn,T.J. Miller,Shirley Knight",English,USA,90 min,6.4,"71,918","115 user,177 critic","Comedy,Drama","Kaufman Astoria Studios - 3412 36th Street, Astoria, Queens, New York City, New York, USA",A comedy centered on an idealist who barges into the lives of his three sisters.
tt1311060,A.C.O.D.,2013,23 January 2013 (USA),Stu Zicherman,"Ben Karlin,Stu Zicherman","Adam Scott,Richard Jenkins,Catherine O'Hara","Adam Scott,Richard Jenkins,Catherine O'Hara,Amy Poehler,Mary Elizabeth Winstead,Clark Duke,Ken Howard,Valerie Tian,Sarah Burns,Jessica Alba,Jane Lynch,Jamie Renell,Valerie Payton,Gavin Plunkett,Isabella Zentkovich",English,USA,88 min,5.7,"9,439","20 user,54 critic",Comedy,"Atlanta, Georgia, USA","A grown man caught in the crossfire of his parents' 15-year divorce discovers he was unknowingly part of a study on divorced children and is enlisted in a follow-up years later, which wreaks new havoc on his family."
tt0243655,Wet Hot American Summer,2001,11 April 2002 (Czech Republic),David Wain,"Michael Showalter,David Wain","Janeane Garofalo,David Hyde Pierce,Michael Showalter","Janeane Garofalo,David Hyde Pierce,Michael Showalter,Marguerite Moreau,Michael Ian Black,Zak Orth,A.D. Miles,Paul Rudd,Christopher Meloni,Molly Shannon,Ken Marino,Joe Lo Truglio,Amy Poehler,Bradley Cooper,Gideon Jacobs",English,USA,97 min,6.7,"36,113","272 user,67 critic","Comedy,Romance","Honesdale, Pennsylvania, USA","Set on the last day of camp, in the hot summer of 1981, a group of counselors try to complete their unfinished business before the day ends."
tt1462901,All Is Bright,2013,10 September 2013 (USA),Phil Morrison,Melissa James Gibson,"Paul Giamatti,Paul Rudd,Sally Hawkins","Paul Giamatti,Paul Rudd,Sally Hawkins,Amy Landecker,Tatyana Richaud,Adam Phillips,Michael Drayer,Colman Domingo,Halley Feiffer,Nikki M. James,Gordon Joseph Weiss,Curtiss Cook,Darren Goldstein,Rob Munk,Peter Hermann",English,USA,107 min,5.6,"4,107","21 user,41 critic","Comedy,Drama","Tupper Lake, New York, USA","While out on parole, Dennis reluctantly takes a job selling Christmas trees with his old buddy Rene in order to make enough money to buy his estranged daughter the piano she's always wanted."
tt2870808,Life Partners,2014,6 November 2014 (USA),Susanna Fogel,"Susanna Fogel,Joni Lefkowitz","Leighton Meester,Gillian Jacobs,Adam Brody","Leighton Meester,Gillian Jacobs,Gabourey Sidibe,Beth Dover,Abby Elliott,Kate McKinnon,Adam Brody,Mark Feuerstein,Elizabeth Ho,Greer Grammer,Jaime Reichner,Julie White,Matty Cardarople,Monte Markham,Anne O'Shea",English,USA,93 min,6.2,"5,045","18 user,36 critic","Comedy,Romance","Los Angeles, California, USA",Sasha and Paige's co-dependent friendship is tested as Paige gets serious with a guy for the first time.
tt3125220,Little Accidents,2014,22 January 2014 (USA),Sara Colangelo,Sara Colangelo,"Elizabeth Banks,Boyd Holbrook,Jacob Lofland","Elizabeth Banks,Boyd Holbrook,Jacob Lofland,Josh Lucas,James DeForest Parker,Alexia Rasmussen,Travis Tope,Beau Wright,Randy Springer,Chloë Sevigny,M. Shane Abell,Jerry Basham,Grant Bauman,Mike Bizzarri,Katie DeLuca",English,USA,105 min,5.8,"2,144","18 user,29 critic",Drama,,"In a small American town still living in the shadow of a terrible coal mine accident, the disappearance of a teenage boy draws together a surviving miner, the lonely wife of a mine executive, and a local boy in a web of secrets."
tt1100089,Foxcatcher,2014,16 January 2015 (USA),Bennett Miller,"E. Max Frye,Dan Futterman","Steve Carell,Channing Tatum,Mark Ruffalo","Steve Carell,Channing Tatum,Mark Ruffalo,Sienna Miller,Vanessa Redgrave,Anthony Michael Hall,Guy Boyd,Brett Rice,Jackson Frazer,Samara Lee,Francis J. Murphy III,Jane Mowder,David 'Doc' Bennett,Lee Perkins,Robert Haramia","English,French",USA,134 min,7.1,"89,208","268 user,426 critic","Biography,Drama,Sport","Sewickley Heights, Pennsylvania, USA",The greatest Olympic Wrestling Champion brother team joins Team Foxcatcher led by multimillionaire sponsor John E. du Pont as they train for the 1988 games in Seoul - a union that leads to unlikely circumstances.
tt2305051,Wild,2014,19 December 2014 (USA),Jean-Marc Vallée,"Nick Hornby,Cheryl Strayed","Reese Witherspoon,Laura Dern,Gaby Hoffmann","Reese Witherspoon,Laura Dern,Thomas Sadoski,Keene McRae,Michiel Huisman,W. Earl Brown,Gaby Hoffmann,Kevin Rankin,Brian Van Holt,Cliff De Young,Mo McRae,Will Cuddy,Leigh Parker,Nick Eversman,Ray Buckley",English,USA,115 min,7.2,"66,722","230 user,334 critic","Adventure,Biography,Drama","Ashland, Oregon, USA","A chronicle of one woman's 1,100-mile solo hike undertaken as a way to recover from a recent personal tragedy."
tt2238050,White Bird in a Blizzard,2014,25 September 2014 (USA),Gregg Araki,"Gregg Araki,Laura Kasischke","Shailene Woodley,Eva Green,Christopher Meloni","Shailene Woodley,Eva Green,Christopher Meloni,Shiloh Fernandez,Angela Bassett,Gabourey Sidibe,Ava Acres,Thomas Jane,Mark Indelicato,Dale Dickey,Sheryl Lee,Michael Patrick McGill,Jill Johnson,Jacob Artist,Brenda Koo",English,"France,USA",91 min,6.4,"17,726","60 user,151 critic","Drama,Mystery,Thriller","Los Angeles, California, USA","In 1988, a teenage girl's life is thrown into chaos when her mother disappears."
tt1198156,You're Not You,2014,26 November 2014 (Philippines),George C. Wolfe,"Shana Feste,Jordan Roberts","Hilary Swank,Emmy Rossum,Josh Duhamel","Hilary Swank,Emmy Rossum,Josh Duhamel,Stephanie Beatriz,Jason Ritter,Julian McMahon,Ali Larter,Andrea Savage,Gerald Downey,Mike Doyle,Loretta Devine,Ernie Hudson,Erin Chenoweth,Gareth Williams,Marcia Gay Harden","English,American Sign Language",USA,102 min,7.3,"12,479","26 user,36 critic",Drama,"Los Angeles, California, USA",A drama centered on a classical pianist who has been diagnosed with ALS and the brash college student who becomes her caregiver.
tt1233334,Pariah,2011,20 January 2011 (USA),Dee Rees,Dee Rees,"Adepero Oduye,Kim Wayans,Aasha Davis","Adepero Oduye,Pernell Walker,Aasha Davis,Charles Parnell,Sahra Mellesse,Kim Wayans,Shamika Cotton,Raymond Anthony Thomas,Afton Williamson,Zabryna Guevara,Kim Sykes,Rob Morgan,Nina Daniels,Jeremie Harris,Chanté Lewis",English,USA,86 min,7.2,"3,697","23 user,96 critic",Drama,"Fort Greene, Brooklyn, New York City, New York, USA","A Brooklyn teenager juggles conflicting identities and risks friendship, heartbreak, and family in a desperate search for sexual expression."
tt1169834,Mississippi Damned,2009,16 January 2009 (USA),Tina Mabry,Tina Mabry,"Adam Clark,Malcolm Goodwin,Michael Hyatt","Adam Clark,Malcolm Goodwin,Michael Hyatt,Malcolm David Kelley,Jossie Thacker,Tessa Thompson,Simbi Khali,D.B. Woodside,Chasity Kershal Hammitte,Kylee Russell,Cynthia Addai-Robinson,Michael Beasley,Donna Biscoe,Southey Blanton,Benjamin Brown",English,USA,120 min,7.2,374,"7 user,5 critic",Drama,"North Carolina, USA","Three poor Black kids in rural Mississippi reap the consequences of their family's cycle of abuse, addiction, and violence."
tt1999987,Breathe In,2013,19 July 2013 (Ireland),Drake Doremus,"Drake Doremus,Ben York Jones","Felicity Jones,Guy Pearce,Mackenzie Davis","Guy Pearce,Felicity Jones,Amy Ryan,Mackenzie Davis,Matthew Daddario,Ben Shenkman,Alexandra Wentworth,Nathaniel Peart,Hugo Becker,Shannon Garland,Elise Eberle,Nicole Patrick,Brock Harris,Brendan Dooling,Annie Q.",English,USA,98 min,6.4,"8,791","41 user,78 critic","Drama,Romance","Terminal 4, JFK International Airport, Jamaica, Queens, New York City, New York, USA","When a foreign exchange student arrives in a small upstate New York town, she challenges the dynamics of her host family's relationships and alters their lives forever."
tt1932718,Thanks for Sharing,2012,14 September 2013 (Denmark),Stuart Blumberg,"Stuart Blumberg,Matt Winston","Mark Ruffalo,Tim Robbins,Gwyneth Paltrow","Mark Ruffalo,Tim Robbins,Gwyneth Paltrow,Josh Gad,Joely Richardson,Patrick Fugit,Pink,Carol Kane,Emily Meade,Isiah Whitlock Jr.,Michaela Watkins,Poorna Jagannathan,Natalia Volkodaeva,Paul Urcioli,Kenneth Maharaj",English,USA,112 min,6.4,"18,116","50 user,111 critic","Comedy,Drama","New York City, New York, USA",A romantic comedy that brings together three disparate characters who are learning to face a challenging and often confusing world as they struggle together against a common demon: sex addiction.
tt3104818,"Like Sunday, Like Rain",2014,6 October 2014 (USA),Frank Whaley,Frank Whaley,"Julian Shatkin,Olga Merediz,Debra Messing","Julian Shatkin,Olga Merediz,Debra Messing,Wayne Pretlow,Leighton Meester,Georgia Ximenes Lifsher,Alfredo Narciso,Billie Joe Armstrong,Sabrina Machado,Darcy Fowler,Heather Whaley,Sammy Pignalosa,Frank Shattuck,Tamara Torres,Buster Whaley",English,USA,104 min,6.9,"1,290","13 user,12 critic","Drama,Music","New York City, New York, USA","Surrounded by wealth and living with abundant resources in Manhattan, 12-year-old cello prodigy Reggie, lives a solitary life lacking only frequently absent parents and friends. Estranged from family, having slacker boyfriend troubles, and fired from her waitressing job, sometimes musician 23-year-old Eleanor needs a new place to live and a new job."
tt1930463,Ride,2014,1 May 2015 (USA),Helen Hunt,Helen Hunt,"Helen Hunt,Brenton Thwaites,Luke Wilson","Helen Hunt,Brenton Thwaites,Julie Dretzin,Jay Russell,Jordan Lane Price,Willie C. Carpenter,Richard Kind,Makena Lei Carnahan,Jay Huguley,Robert Knepper,Leonor Varela,Amberly Rose Echeverry,Evan Williams,Jacob McCafferty,Keith Ewell",English,USA,93 min,5.8,"1,500","21 user,17 critic",Comedy,"Los Angeles, California, USA",A mother travels cross-country to California to be with her son after he decides to drop out of school and become a surfer.
tt1817081,A Case of You,2013,13 February 2014 (Singapore),Kat Coiro,"Christian Long,Justin Long","Justin Long,Keir O'Donnell,Evan Rachel Wood","Justin Long,Keir O'Donnell,Evan Rachel Wood,Gideon Glick,Sienna Miller,Mizuo Peck,Peter Dinklage,Busy Philipps,Sam Rockwell,Vince Vaughn,Adam Johnson,Jee Young Han,Jenn Harris,Demosthenes Chrysan,Lynn Cohen",English,USA,89 min,5.6,"7,286","24 user,30 critic","Comedy,Romance",,"A young writer tries to impress a girl he meets online with an embellished profile, but he finds himself in a real mess when she falls for him and he has to keep up the act."
tt2463288,Walk of Shame,2014,1 May 2014 (Israel),Steven Brill,Steven Brill,"Elizabeth Banks,James Marsden,Gillian Jacobs","Elizabeth Banks,James Marsden,Gillian Jacobs,Sarah Wright,Ethan Suplee,Bill Burr,Ken Davitian,Lawrence Gilliard Jr.,Alphonso McAuley,Da'Vone McDonald,Eric Etebari,Oliver Hudson,Jacob Timothy Manown,Carol Mansell,Bryan Callen",English,USA,95 min,6.0,"35,968","64 user,68 critic",Comedy,"Downtown, Los Angeles, California, USA","A reporter's dream of becoming a news anchor is compromised after a one-night stand leaves her stranded in downtown L.A. without a phone, car, ID or money - and only 8 hours to make it to the most important job interview of her life."
tt0427152,Dinner for Schmucks,2010,30 July 2010 (USA),Jay Roach,"David Guion,Michael Handelman","Steve Carell,Paul Rudd,Stephanie Szostak","Steve Carell,Paul Rudd,Zach Galifianakis,Jemaine Clement,Stephanie Szostak,Lucy Punch,Bruce Greenwood,David Walliams,Ron Livingston,Larry Wilmore,Kristen Schaal,P.J. Byrne,Andrea Savage,Nick Kroll,Randall Park",English,USA,114 min,5.9,"75,714","260 user,188 critic",Comedy,"Westwood Village, Westwood, Los Angeles, California, USA","When he finds out that his work superiors host a dinner celebrating the idiocy of their guests, a rising executive questions it when he's invited, just as he befriends a man who would be the perfect guest."
tt0480242,Dan in Real Life,2007,26 October 2007 (USA),Peter Hedges,"Pierce Gardner,Peter Hedges","Steve Carell,Juliette Binoche,Dane Cook","Steve Carell,Juliette Binoche,Dane Cook,Alison Pill,Britt Robertson,Marlene Lawston,Dianne Wiest,John Mahoney,Norbert Leo Butz,Amy Ryan,Jessica Hecht,Frank Wood,Henry Priest Miller,Ella Miller,CJ Adams",English,USA,98 min,6.8,"83,440","263 user,222 critic","Comedy,Drama,Romance","Westerly, Rhode Island, USA",A widower finds out the woman he fell in love with is his brother's girlfriend.
tt1294688,Last Night,2010,16 February 2011 (France),Massy Tadjedin,Massy Tadjedin,"Keira Knightley,Sam Worthington,Eva Mendes","Keira Knightley,Sam Worthington,Guillaume Canet,Eva Mendes,Daniel Eric Gold,Scott Adsit,Griffin Dunne,Stephanie Romanov,Anson Mount,Stephen Mailer,John Treacy Egan,Justine Cotsonas,Karen Pittman,Jon Norman Schneider,Chriselle Almeida",English,"USA,France",93 min,6.6,"36,757","77 user,153 critic","Drama,Romance","Manhattan, New York City, New York, USA","The story follows a married couple, apart for a night while the husband takes a business trip with a colleague to whom he's attracted to. While he's resisting temptation, his wife encounters her past love."
tt0790628,The Incredible Burt Wonderstone,2013,15 March 2013 (USA),Don Scardino,"Jonathan M. Goldstein,John Francis Daley","Steve Carell,Luke Vanek,Steve Buscemi","Steve Carell,Steve Buscemi,Olivia Wilde,Jim Carrey,James Gandolfini,Alan Arkin,Jay Mohr,Michael Herbig,Mason Cook,Luke Vanek,Zachary Gordon,Richard Wolffe,Erin Burnett,Brad Garrett,David Copperfield","English,Spanish",USA,100 min,5.9,"57,587","158 user,258 critic","Comedy,Romance","JW Marriott Hotel - 900 W. Olympic Boulevard, Downtown, Los Angeles, California, USA","A veteran Vegas magician tries to revive his career after his longtime partner quits, he gets fired from his casino act, and an edgy new 'street magician' steals his thunder."
